kindName;otherKindName;count;count_unique;min_time;max_time;avg_time
taskComplete;taskOperation;;85;1556961424000;1556961424000;1556961424000.0
taskOperation;taskCostSpent;;89;1556961456000;1556961456000;1556961456000.0
taskCostSpent;taskAssigned;;89;1556962135000;1556962135000;1556962135000.0
taskAssigned;taskCostSpent;;89;1556961456000;1556961456000;1556961456000.0
taskCostSpent;taskComplete;;89;1556962135000;1556962135000;1556962135000.0
taskComplete;taskDelivered;;68;1556961516000;1556961516000;1556961516000.0
taskDelivered;taskOperation;;68;1556961516000;1556961516000;1556961516000.0
taskOperation;taskCostSpent;;68;1556961516000;1556961516000;1556961516000.0
taskCostSpent;taskAssigned;;68;1556961576000;1556961576000;1556961576000.0
taskAssigned;taskSupported;;68;1556961516000;1556961516000;1556961516000.0
taskSupported;taskCostSpent;;68;1556961576000;1556961576000;1556961576000.0
taskCostSpent;taskComplete;;68;1556961576000;1556961576000;1556961576000.0
taskComplete;taskComplete;;94;1556961544000;1556961544000;1556961544000.0
taskComplete;taskComplete;;90;1556961543000;1556961543000;1556961543000.0
taskComplete;taskDelivered;;80;1556961587000;1556961587000;1556961587000.0
taskDelivered;taskComplete;;80;1556961587000;1556961587000;1556961587000.0
taskComplete;taskOperation;;68;1556961576000;1556961576000;1556961576000.0
taskOperation;taskCostSpent;;80;1556961587000;1556961587000;1556961587000.0
taskCostSpent;taskAssigned;;80;1556961647000;1556961647000;1556961647000.0
taskAssigned;taskSupported;;80;1556961587000;1556961587000;1556961587000.0
taskSupported;taskCostSpent;;80;1556961647000;1556961647000;1556961647000.0
taskCostSpent;taskFinished;;80;1556961647000;1556961647000;1556961647000.0
taskFinished;taskNew;;68;1556961576000;1556961576000;1556961576000.0
taskNew;taskDelivered;;99;1556961604000;1556961604000;1556961604000.0
taskDelivered;taskOperation;;99;1556961604000;1556961604000;1556961604000.0
taskOperation;taskCostSpent;;99;1556961604000;1556961604000;1556961604000.0
taskCostSpent;taskAssigned;;99;1556962415000;1556962415000;1556962415000.0
taskAssigned;taskCostSpent;;99;1556961604000;1556961604000;1556961604000.0
taskCostSpent;taskDelivered;;99;1556962415000;1556962415000;1556962415000.0
taskDelivered;taskOperation;;94;1556961604000;1556961604000;1556961604000.0
taskOperation;taskSupported;;94;1556961604000;1556961604000;1556961604000.0
taskSupported;taskSupported;;94;1556962204000;1556962204000;1556962204000.0
taskSupported;taskCostSpent;;94;1556962204000;1556962204000;1556962204000.0
taskCostSpent;taskDelivered;;94;1556962204000;1556962204000;1556962204000.0
taskDelivered;taskOperation;;90;1556961603000;1556961603000;1556961603000.0
taskOperation;taskCostSpent;;90;1556961603000;1556961603000;1556961603000.0
taskCostSpent;taskAssigned;;90;1556962243000;1556962243000;1556962243000.0
taskAssigned;taskCostSpent;;90;1556961603000;1556961603000;1556961603000.0
taskCostSpent;taskComplete;;90;1556962243000;1556962243000;1556962243000.0
taskComplete;taskDelivered;;78;1556961644000;1556961644000;1556961644000.0
taskDelivered;taskComplete;;78;1556961644000;1556961644000;1556961644000.0
taskComplete;taskOperation;;80;1556961647000;1556961647000;1556961647000.0
taskOperation;taskCostSpent;;78;1556961644000;1556961644000;1556961644000.0
taskCostSpent;taskAssigned;;78;1556961704000;1556961704000;1556961704000.0
taskAssigned;taskSupported;;78;1556961644000;1556961644000;1556961644000.0
taskSupported;taskCostSpent;;78;1556961704000;1556961704000;1556961704000.0
taskCostSpent;taskFinished;;78;1556961704000;1556961704000;1556961704000.0
taskFinished;taskComplete;;80;1556961647000;1556961647000;1556961647000.0
taskComplete;taskDelivered;;76;1556961662000;1556961662000;1556961662000.0
taskDelivered;taskComplete;;76;1556961662000;1556961662000;1556961662000.0
taskComplete;taskOperation;;78;1556961704000;1556961704000;1556961704000.0
taskOperation;taskCostSpent;;76;1556961662000;1556961662000;1556961662000.0
taskCostSpent;taskAssigned;;76;1556961722000;1556961722000;1556961722000.0
taskAssigned;taskSupported;;76;1556961662000;1556961662000;1556961662000.0
taskSupported;taskCostSpent;;76;1556961722000;1556961722000;1556961722000.0
taskCostSpent;taskFinished;;76;1556961722000;1556961722000;1556961722000.0
taskFinished;taskComplete;;78;1556961704000;1556961704000;1556961704000.0
taskComplete;taskDelivered;;95;1556961774000;1556961774000;1556961774000.0
taskDelivered;taskOperation;;77;1556961779000;1556961779000;1556961779000.0
taskOperation;taskCostSpent;;77;1556961779000;1556961779000;1556961779000.0
taskCostSpent;taskAssigned;;77;1556962345000;1556962345000;1556962345000.0
taskAssigned;taskCostSpent;;77;1556961779000;1556961779000;1556961779000.0
taskCostSpent;taskComplete;;77;1556962345000;1556962345000;1556962345000.0
taskComplete;taskFinished;;76;1556961722000;1556961722000;1556961722000.0
taskFinished;taskComplete;;76;1556961722000;1556961722000;1556961722000.0
taskComplete;taskDelivered;;96;1556961795000;1556961795000;1556961795000.0
taskDelivered;taskComplete;;95;1556961834000;1556961834000;1556961834000.0
taskComplete;taskOperation;;91;1556961803000;1556961803000;1556961803000.0
taskOperation;taskSupported;;95;1556961834000;1556961834000;1556961834000.0
taskSupported;taskSupported;;95;1556962434000;1556962434000;1556962434000.0
taskSupported;taskCostSpent;;95;1556962434000;1556962434000;1556962434000.0
taskCostSpent;taskComplete;;95;1556962434000;1556962434000;1556962434000.0
taskComplete;taskDelivered;;73;1556961836000;1556961836000;1556961836000.0
taskDelivered;taskOperation;;73;1556961836000;1556961836000;1556961836000.0
taskOperation;taskCostSpent;;73;1556961836000;1556961836000;1556961836000.0
taskCostSpent;taskAssigned;;73;1556961896000;1556961896000;1556961896000.0
taskAssigned;taskSupported;;73;1556961836000;1556961836000;1556961836000.0
taskSupported;taskCostSpent;;73;1556961896000;1556961896000;1556961896000.0
taskCostSpent;taskComplete;;73;1556961896000;1556961896000;1556961896000.0
taskComplete;taskDelivered;;97;1556961844000;1556961844000;1556961844000.0
taskDelivered;taskOperation;;96;1556961855000;1556961855000;1556961855000.0
taskOperation;taskSupported;;96;1556961855000;1556961855000;1556961855000.0
taskSupported;taskSupported;;96;1556962455000;1556962455000;1556962455000.0
taskSupported;taskCostSpent;;96;1556962455000;1556962455000;1556962455000.0
taskCostSpent;taskDelivered;;96;1556962455000;1556962455000;1556962455000.0
taskDelivered;taskComplete;;91;1556961863000;1556961863000;1556961863000.0
taskComplete;taskOperation;;87;1556961869000;1556961869000;1556961869000.0
taskOperation;taskCostSpent;;91;1556961863000;1556961863000;1556961863000.0
taskCostSpent;taskAssigned;;91;1556962509000;1556962509000;1556962509000.0
taskAssigned;taskCostSpent;;91;1556961863000;1556961863000;1556961863000.0
taskCostSpent;taskComplete;;91;1556962509000;1556962509000;1556962509000.0
taskComplete;taskFinished;;73;1556961896000;1556961896000;1556961896000.0
taskFinished;taskDelivered;;73;1556961896000;1556961896000;1556961896000.0
taskDelivered;taskOperation;;97;1556961904000;1556961904000;1556961904000.0
taskOperation;taskSupported;;97;1556961904000;1556961904000;1556961904000.0
taskSupported;taskSupported;;97;1556962504000;1556962504000;1556962504000.0
taskSupported;taskCostSpent;;97;1556962504000;1556962504000;1556962504000.0
taskCostSpent;taskComplete;;97;1556962504000;1556962504000;1556962504000.0
taskComplete;taskNew;;86;1556961944000;1556961944000;1556961944000.0
taskNew;taskNew;;100;1556961977000;1556961977000;1556961977000.0
taskNew;taskNew;;101;1556961995000;1556961995000;1556961995000.0
taskNew;taskDelivered;;102;1556961998000;1556961998000;1556961998000.0
taskDelivered;taskDelivered;;102;1556961998000;1556961998000;1556961998000.0
taskDelivered;taskDelivered;;101;1556961995000;1556961995000;1556961995000.0
taskDelivered;taskOperation;;100;1556961977000;1556961977000;1556961977000.0
taskOperation;taskCostSpent;;100;1556961977000;1556961977000;1556961977000.0
taskCostSpent;taskAssigned;;100;1556962583000;1556962583000;1556962583000.0
taskAssigned;taskCostSpent;;100;1556961977000;1556961977000;1556961977000.0
taskCostSpent;taskOperation;;100;1556962583000;1556962583000;1556962583000.0
taskOperation;taskCostSpent;;101;1556961995000;1556961995000;1556961995000.0
taskCostSpent;taskAssigned;;101;1556962834000;1556962834000;1556962834000.0
taskAssigned;taskCostSpent;;101;1556961995000;1556961995000;1556961995000.0
taskCostSpent;taskOperation;;101;1556962834000;1556962834000;1556962834000.0
taskOperation;taskCostSpent;;102;1556961998000;1556961998000;1556961998000.0
taskCostSpent;taskAssigned;;102;1556962668000;1556962668000;1556962668000.0
taskAssigned;taskCostSpent;;102;1556961998000;1556961998000;1556961998000.0
taskCostSpent;taskComplete;;102;1556962668000;1556962668000;1556962668000.0
taskComplete;taskComplete;;92;1556961990000;1556961990000;1556961990000.0
taskComplete;taskComplete;;93;1556961974000;1556961974000;1556961974000.0
taskComplete;taskDelivered;;88;1556961982000;1556961982000;1556961982000.0
taskDelivered;taskOperation;;83;1556961991000;1556961991000;1556961991000.0
taskOperation;taskCostSpent;;83;1556961991000;1556961991000;1556961991000.0
taskCostSpent;taskAssigned;;83;1556962375000;1556962375000;1556962375000.0
taskAssigned;taskCostSpent;;83;1556961991000;1556961991000;1556961991000.0
taskCostSpent;taskNew;;83;1556962375000;1556962375000;1556962375000.0
taskNew;taskDelivered;;103;1556962074000;1556962074000;1556962074000.0
taskDelivered;taskOperation;;103;1556962074000;1556962074000;1556962074000.0
taskOperation;taskCostSpent;;103;1556962074000;1556962074000;1556962074000.0
taskCostSpent;taskAssigned;;103;1556962761000;1556962761000;1556962761000.0
taskAssigned;taskCostSpent;;103;1556962074000;1556962074000;1556962074000.0
taskCostSpent;taskDelivered;;103;1556962761000;1556962761000;1556962761000.0
taskDelivered;taskOperation;;92;1556962050000;1556962050000;1556962050000.0
taskOperation;taskCostSpent;;92;1556962050000;1556962050000;1556962050000.0
taskCostSpent;taskAssigned;;92;1556962800000;1556962800000;1556962800000.0
taskAssigned;taskCostSpent;;92;1556962050000;1556962050000;1556962050000.0
taskCostSpent;taskDelivered;;92;1556962800000;1556962800000;1556962800000.0
taskDelivered;taskOperation;;93;1556962034000;1556962034000;1556962034000.0
taskOperation;taskSupported;;93;1556962034000;1556962034000;1556962034000.0
taskSupported;taskCostSpent;;93;1556962094000;1556962094000;1556962094000.0
taskCostSpent;taskNew;;93;1556962094000;1556962094000;1556962094000.0
taskNew;taskDelivered;;104;1556962125000;1556962125000;1556962125000.0
taskDelivered;taskOperation;;104;1556962125000;1556962125000;1556962125000.0
taskOperation;taskCostSpent;;104;1556962125000;1556962125000;1556962125000.0
taskCostSpent;taskAssigned;;104;1556962930000;1556962930000;1556962930000.0
taskAssigned;taskCostSpent;;104;1556962125000;1556962125000;1556962125000.0
taskCostSpent;taskComplete;;104;1556962930000;1556962930000;1556962930000.0
taskComplete;taskComplete;;89;1556962135000;1556962135000;1556962135000.0
taskComplete;taskFinished;;93;1556962094000;1556962094000;1556962094000.0
taskFinished;taskNew;;93;1556962094000;1556962094000;1556962094000.0
taskNew;taskDelivered;;105;1556962181000;1556962181000;1556962181000.0
taskDelivered;taskOperation;;105;1556962181000;1556962181000;1556962181000.0
taskOperation;taskCostSpent;;105;1556962181000;1556962181000;1556962181000.0
taskCostSpent;taskAssigned;;105;1556962955000;1556962955000;1556962955000.0
taskAssigned;taskCostSpent;;105;1556962181000;1556962181000;1556962181000.0
taskCostSpent;taskNew;;105;1556962955000;1556962955000;1556962955000.0
taskNew;taskDelivered;;106;1556962213000;1556962213000;1556962213000.0
taskDelivered;taskOperation;;106;1556962213000;1556962213000;1556962213000.0
taskOperation;taskCostSpent;;106;1556962213000;1556962213000;1556962213000.0
taskCostSpent;taskAssigned;;106;1556962858000;1556962858000;1556962858000.0
taskAssigned;taskCostSpent;;106;1556962213000;1556962213000;1556962213000.0
taskCostSpent;taskComplete;;106;1556962858000;1556962858000;1556962858000.0
taskComplete;taskComplete;;94;1556962204000;1556962204000;1556962204000.0
taskComplete;taskComplete;;90;1556962243000;1556962243000;1556962243000.0
taskComplete;taskDelivered;;98;1556962317000;1556962317000;1556962317000.0
taskDelivered;taskOperation;;94;1556962264000;1556962264000;1556962264000.0
taskOperation;taskCostSpent;;94;1556962264000;1556962264000;1556962264000.0
taskCostSpent;taskAssigned;;94;1556963008000;1556963008000;1556963008000.0
taskAssigned;taskCostSpent;;94;1556962264000;1556962264000;1556962264000.0
taskCostSpent;taskDelivered;;94;1556963008000;1556963008000;1556963008000.0
taskDelivered;taskOperation;;98;1556962377000;1556962377000;1556962377000.0
taskOperation;taskSupported;;98;1556962377000;1556962377000;1556962377000.0
taskSupported;taskSupported;;98;1556962977000;1556962977000;1556962977000.0
taskSupported;taskCostSpent;;98;1556962977000;1556962977000;1556962977000.0
taskCostSpent;taskComplete;;98;1556962977000;1556962977000;1556962977000.0
taskComplete;taskComplete;;83;1556962375000;1556962375000;1556962375000.0
taskComplete;taskDelivered;;77;1556962345000;1556962345000;1556962345000.0
taskDelivered;taskDelivered;;77;1556962345000;1556962345000;1556962345000.0
taskDelivered;taskOperation;;83;1556962375000;1556962375000;1556962375000.0
taskOperation;taskCostSpent;;77;1556962345000;1556962345000;1556962345000.0
taskCostSpent;taskAssigned;;77;1556962405000;1556962405000;1556962405000.0
taskAssigned;taskSupported;;77;1556962345000;1556962345000;1556962345000.0
taskSupported;taskCostSpent;;77;1556962405000;1556962405000;1556962405000.0
taskCostSpent;taskOperation;;77;1556962405000;1556962405000;1556962405000.0
taskOperation;taskCostSpent;;83;1556962375000;1556962375000;1556962375000.0
taskCostSpent;taskAssigned;;83;1556962435000;1556962435000;1556962435000.0
taskAssigned;taskSupported;;83;1556962375000;1556962375000;1556962375000.0
taskSupported;taskCostSpent;;83;1556962435000;1556962435000;1556962435000.0
taskCostSpent;taskComplete;;83;1556962435000;1556962435000;1556962435000.0
taskComplete;taskComplete;;99;1556962415000;1556962415000;1556962415000.0
taskComplete;taskComplete;;95;1556962434000;1556962434000;1556962434000.0
taskComplete;taskComplete;;83;1556962435000;1556962435000;1556962435000.0
taskComplete;taskFinished;;77;1556962405000;1556962405000;1556962405000.0
taskFinished;taskFinished;;77;1556962405000;1556962405000;1556962405000.0
taskFinished;taskDelivered;;83;1556962435000;1556962435000;1556962435000.0
taskDelivered;taskComplete;;99;1556962475000;1556962475000;1556962475000.0
taskComplete;taskOperation;;96;1556962455000;1556962455000;1556962455000.0
taskOperation;taskSupported;;99;1556962475000;1556962475000;1556962475000.0
taskSupported;taskSupported;;99;1556963075000;1556963075000;1556963075000.0
taskSupported;taskCostSpent;;99;1556963075000;1556963075000;1556963075000.0
taskCostSpent;taskDelivered;;99;1556963075000;1556963075000;1556963075000.0
taskDelivered;taskOperation;;95;1556962494000;1556962494000;1556962494000.0
taskOperation;taskCostSpent;;95;1556962494000;1556962494000;1556962494000.0
taskCostSpent;taskAssigned;;95;1556963233000;1556963233000;1556963233000.0
taskAssigned;taskCostSpent;;95;1556962494000;1556962494000;1556962494000.0
taskCostSpent;taskComplete;;95;1556963233000;1556963233000;1556963233000.0
taskComplete;taskDelivered;;97;1556962504000;1556962504000;1556962504000.0
taskDelivered;taskComplete;;96;1556962515000;1556962515000;1556962515000.0
taskComplete;taskOperation;;91;1556962509000;1556962509000;1556962509000.0
taskOperation;taskCostSpent;;96;1556962515000;1556962515000;1556962515000.0
taskCostSpent;taskAssigned;;96;1556963351000;1556963351000;1556963351000.0
taskAssigned;taskCostSpent;;96;1556962515000;1556962515000;1556962515000.0
taskCostSpent;taskNew;;96;1556963351000;1556963351000;1556963351000.0
taskNew;taskDelivered;;107;1556962574000;1556962574000;1556962574000.0
taskDelivered;taskComplete;;107;1556962574000;1556962574000;1556962574000.0
taskComplete;taskOperation;;100;1556962583000;1556962583000;1556962583000.0
taskOperation;taskCostSpent;;107;1556962574000;1556962574000;1556962574000.0
taskCostSpent;taskAssigned;;107;1556963444000;1556963444000;1556963444000.0
taskAssigned;taskCostSpent;;107;1556962574000;1556962574000;1556962574000.0
